input,case,threads,repetitions,cpu_ns,median_cpu_ns,real_ns,median_real_ns,ns_per_item,median_ns_per_item,counter:original_blocks,counter:selected_blocks,counter:issued_output_bytes,counter:left_metadata_bytes,counter:right_metadata_bytes,counter:raw_allocation_bytes,counter:metadata_bytes,counter:readable_suffix_bytes,counter:predicted_allocation_bytes,counter:actual_allocation_bytes,counter:body_mae_bytes,counter:wrong_byte_choice_fraction,counter:storage_regret_bytes,counter:max_storage_regret_bytes,counter:output_body_bytes
zen5,algebra/random256/plain_tuple/union/complete/grain2/sparse17,1,5,"[890.5804480652031,890.0547352341622,890.8032077392274,891.8508146639484,892.188136456081]",890.8032077392274,"[890.5901222047194,890.0631364774298,895.3890019992807,891.860488798264,893.7762219960482]",891.860488798264,,,256.0,16.0,8192.0,0.0,528.0,,,,,,,,,,
zen5,algebra/random256/plain_tuple/union/selected/grain1/all,1,5,"[13117.97752808892,13099.981273408534,13096.217228465966,13126.6853932561,13135.505617979808]",13117.97752808892,"[13118.119850264606,13100.123595996703,13096.359550834588,13126.846441709076,13154.299625292357]",13118.119850264606,,,256.0,256.0,8192.0,0.0,528.0,,,,,,,,,,
zen5,algebra/random256/plain_tuple/union/selected/grain1/masked25,1,5,"[4081.708454810362,4079.755102040643,4077.976676384599,4070.2973760925966,4077.2011661805695]",4077.976676384599,"[4081.746938928749,4079.7994169762965,4078.02099103645,4070.341690817988,4084.0676384894846]",4079.7994169762965,,,256.0,75.0,2400.0,0.0,528.0,,,,,,,,,,
zen5,algebra/random256/plain_tuple/union/selected/grain1/sparse17,1,5,"[1033.7049083380657,1033.1667652275994,1033.7256061501482,1030.4050857479779,1029.4396806621883]",1033.1667652275994,"[1033.714518045668,1033.178001218251,1033.735363680368,1036.4216440179048,1031.539917222187]",1033.714518045668,,,256.0,16.0,512.0,0.0,528.0,,,,,,,,,,
zen5,algebra/random256/plain_tuple/union/selected/grain2/all,1,5,"[8062.942528734238,8057.11494252907,8051.494252872326,8059.229885057202,8061.931034483428]",8059.229885057202,"[8063.029884595736,8057.1908047309025,8051.5816090605085,8059.305746846595,8073.570115393732]",8059.305746846595,,,256.0,256.0,8192.0,0.0,528.0,,,,,,,,,,
zen5,algebra/random256/plain_tuple/union/selected/grain2/masked25,1,5,"[2574.5755237040453,2571.7677324515735,2571.7971334069252,2567.1995589853,2568.133039323614]",2571.7677324515735,"[2584.2102169028003,2571.7956633583744,2571.825064337229,2567.2274899038525,2572.552737978936]",2571.825064337229,,,256.0,75.0,2400.0,0.0,528.0,,,,,,,,,,
zen5,algebra/random256/plain_tuple/union/selected/grain2/sparse17,1,5,"[786.8132733408743,785.3577052867355,786.443194600668,785.7210348706272,787.0449943755356]",786.443194600668,"[786.8229471706155,785.3662542142307,786.4517435579356,785.7294713073783,788.0625422071066]",786.4517435579356,,,256.0,16.0,512.0,0.0,528.0,,,,,,,,,,
zen5,algebra/random256/point_frame/intersection/complete/grain1/all,1,5,"[18290.73107049614,18255.535248042383,18264.151436030596,18258.355091383517,18268.61618798951]",18264.151436030596,"[18369.676239691114,18255.731071041628,18305.2898172868,18258.553523997052,18268.81462250927]",18268.81462250927,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
zen5,algebra/random256/point_frame/intersection/complete/grain1/masked25,1,5,"[5588.816666666959,5592.500000000111,5595.482500000415,5598.466666666783,5590.166666666895]",5592.500000000111,"[5588.877500031231,5592.560833444319,5609.494166947115,5598.535833163017,5590.227500154772]",5592.560833444319,,,256.0,75.0,8192.0,544.0,496.0,,,,,,,,,,
zen5,algebra/random256/point_frame/intersection/complete/grain1/sparse17,1,5,"[1518.8867145031159,1519.9717329855598,1531.659056316566,1521.3198521418162,1518.7018917155178]",1519.9717329855598,"[1518.9032398179233,1519.990432757353,1534.4848880524573,1528.8858447654175,1518.7184170073435]",1519.990432757353,,,256.0,16.0,8192.0,544.0,496.0,,,,,,,,,,
zen5,algebra/random256/point_frame/intersection/complete/grain2/all,1,5,"[18185.673575129622,18182.56476683995,18186.217616581693,18156.321243524613,18176.373056993903]",18182.56476683995,"[18185.87046624098,18182.735751379085,18211.31088149152,18156.518134028516,18176.595853964187]",18182.735751379085,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
zen5,algebra/random256/point_frame/intersection/complete/grain2/masked25,1,5,"[5519.458167330458,5538.589641433838,5530.1035856575645,5521.70517928244,5526.980079681343]",5526.980079681343,"[5519.517928253362,5538.6501990287215,5538.362549769551,5521.773705205048,5527.048605620936]",5527.048605620936,,,256.0,75.0,8192.0,544.0,496.0,,,,,,,,,,
zen5,algebra/random256/point_frame/intersection/complete/grain2/sparse17,1,5,"[1352.3385214009136,1354.7178988327018,1354.6964980546218,1351.7334630350306,1353.0972762646084]",1353.0972762646084,"[1358.0225681605118,1360.5770428381247,1357.3533073715705,1352.2208170553783,1353.1118677708216]",1357.3533073715705,,,256.0,16.0,8192.0,544.0,496.0,,,,,,,,,,
zen5,algebra/random256/point_frame/intersection/selected/grain1/all,1,5,"[18750.561497327777,18753.82352941251,18798.15508021358,18755.42780748475,18778.58288770042]",18755.42780748475,"[18750.791443312784,18754.02673847706,18823.17379679984,18755.63101660867,18778.788770113144]",18755.63101660867,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
zen5,algebra/random256/point_frame/intersection/selected/grain1/masked25,1,5,"[5627.203867848147,5623.166800966801,5628.178887993707,5625.608380338467,5622.288477034816]",5625.608380338467,"[5627.264303114929,5623.2280418471955,5652.800967098632,5625.669621414962,5622.349718042605]",5625.669621414962,,,256.0,75.0,2400.0,544.0,496.0,,,,,,,,,,
zen5,algebra/random256/point_frame/intersection/selected/grain1/sparse17,1,5,"[1450.0752665690143,1451.513694334001,1467.3050386785874,1456.757265314629,1462.7535019861284]",1456.757265314629,"[1450.0930377718803,1451.5314656321284,1469.20259257962,1456.7729458730673,1462.7693916191297]",1456.7729458730673,,,256.0,16.0,512.0,544.0,496.0,,,,,,,,,,
zen5,algebra/random256/point_frame/intersection/selected/grain2/all,1,5,"[18297.5392670166,18287.670157066157,18275.366492145065,18298.612565446372,18296.282722514643]",18296.282722514643,"[18297.764397427716,18287.86910935768,18275.56544479465,18298.782723170236,18296.47905761175]",18296.47905761175,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
zen5,algebra/random256/point_frame/intersection/selected/grain2/masked25,1,5,"[5521.977935382236,5525.334909377403,5523.530338849897,5526.698187549306,5527.801418439365]",5525.334909377403,"[5522.037824883527,5525.386919075238,5523.590228417679,5533.417651578365,5551.509850187082]",5525.386919075238,,,256.0,75.0,2400.0,544.0,496.0,,,,,,,,,,
zen5,algebra/random256/point_frame/intersection/selected/grain2/sparse17,1,5,"[1295.3085501857738,1295.1171003718205,1293.157992564984,1293.3085501858773,1295.5427509293306]",1295.1171003718205,"[1295.3224907819936,1295.1312268355532,1293.1739776703341,1293.3224906323612,1295.5566914154363]",1295.1312268355532,,,256.0,16.0,512.0,544.0,496.0,,,,,,,,,,
zen5,algebra/random256/point_frame/union/complete/grain1/all,1,5,"[18249.94778067863,18250.20887728511,18303.394255874297,18268.56396866868,18294.412532637947]",18268.56396866868,"[18250.14621434036,18250.40469962112,18303.592689487323,18346.937336929233,18294.610966248656]",18294.610966248656,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
zen5,algebra/random256/point_frame/union/complete/grain1/masked25,1,5,"[5584.309523809329,5585.17460317479,5582.539682539671,5592.936507936751,5579.56349206324]",5584.309523809329,"[5584.377777628856,5585.235714447446,5582.607936308445,5600.4658730787005,5579.623809483434]",5584.377777628856,,,256.0,75.0,8192.0,544.0,496.0,,,,,,,,,,
zen5,algebra/random256/point_frame/union/complete/grain1/sparse17,1,5,"[1523.4771298505011,1520.0238456536667,1522.4495989594318,1526.559722523324,1520.8519401691397]",1522.4495989594318,"[1523.4938217922577,1520.0403208644857,1522.466074147724,1526.576414495309,1520.868632073929]",1522.466074147724,,,256.0,16.0,8192.0,544.0,496.0,,,,,,,,,,
zen5,algebra/random256/point_frame/union/complete/grain2/all,1,5,"[18163.645833335166,18225.286458332936,18202.26562500073,18185.31249999968,18175.312500000317]",18185.31249999968,"[18163.843749382144,18295.22395742818,18206.656250185915,18189.729167043348,18175.510417014113]",18189.729167043348,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
zen5,algebra/random256/point_frame/union/complete/grain2/masked25,1,5,"[5549.529130087366,5550.143655226841,5545.578611332996,5543.072625698153,5540.486831604101]",5545.578611332996,"[5549.588986570354,5550.204309820009,5547.72944952672,5550.9217875436025,5540.546687899954]",5549.588986570354,,,256.0,75.0,8192.0,544.0,496.0,,,,,,,,,,
zen5,algebra/random256/point_frame/union/complete/grain2/sparse17,1,5,"[1376.3013968128676,1376.264017312625,1375.5124926225055,1375.026559118652,1378.5461341726816]",1376.264017312625,"[1378.9132402539794,1376.2789690998266,1375.5274444844938,1375.041510930666,1383.5307888713464]",1376.2789690998266,,,256.0,16.0,8192.0,544.0,496.0,,,,,,,,,,
zen5,algebra/random256/point_frame/union/selected/grain1/all,1,5,"[18771.075268817327,18780.591397849053,18768.440860214472,18773.844086021512,18794.65053763451]",18773.844086021512,"[18771.27956920039,18780.793010914604,18768.645160342065,18774.048386461876,18794.852151156087]",18774.048386461876,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
zen5,algebra/random256/point_frame/union/selected/grain1/masked25,1,5,"[5623.016129032638,5625.48387096745,5623.822580644937,5630.4838709678625,5630.814516129291]",5625.48387096745,"[5623.077419342383,5625.553225649303,5623.883871228299,5636.246774267947,5630.87580648273]",5625.553225649303,,,256.0,75.0,2400.0,544.0,496.0,,,,,,,,,,
zen5,algebra/random256/point_frame/union/selected/grain1/sparse17,1,5,"[1447.6265560166307,1451.9522821575863,1446.599585062066,1449.7344398341465,1446.1763485477197]",1447.6265560166307,"[1447.6379667777633,1451.9701244919274,1446.6151452623126,1449.7502074638562,1446.191908695081]",1447.6379667777633,,,256.0,16.0,512.0,544.0,496.0,,,,,,,,,,
zen5,algebra/random256/point_frame/union/selected/grain2/all,1,5,"[18301.308900522472,18304.267015708665,18322.61780104673,18332.64397905672,18345.890052356022]",18322.61780104673,"[18301.53403154508,18309.623035757315,18322.84293171128,18361.115183024736,18428.39267033133]",18322.84293171128,,,256.0,256.0,8192.0,544.0,496.0,,,,,,,,,,
zen5,algebra/random256/point_frame/union/selected/grain2/masked25,1,5,"[5527.932389937026,5534.992138364387,5528.419811320504,5534.033018867774,5530.754716981354]",5530.754716981354,"[5527.992924563255,5535.051886537253,5528.480345797307,5542.677672851337,5530.815251790526]",5530.815251790526,,,256.0,75.0,2400.0,544.0,496.0,,,,,,,,,,
zen5,algebra/random256/point_frame/union/selected/grain2/sparse17,1,5,"[1291.3452666543128,1293.6169034876386,1290.2823399151298,1296.0306329581024,1291.0942978409287]",1291.3452666543128,"[1291.3592913427992,1293.6327735763393,1290.2963646834357,1298.8348404140802,1291.1099834714107]",1291.3592913427992,,,256.0,16.0,512.0,544.0,496.0,,,,,,,,,,
zen5,algebra/random256/series_plain/intersection/complete/grain1/all,1,5,"[13318.06026365301,13277.288135592984,13311.12994350265,13338.493408663691,13375.17890772158]",13318.06026365301,"[13318.20527264464,13332.197739868869,13311.27495299106,13361.613936366566,13375.323916420499]",13332.197739868869,,,256.0,256.0,8192.0,512.0,0.0,,,,,,,,,,
zen5,algebra/random256/series_plain/intersection/complete/grain1/masked25,1,5,"[4124.068396226317,4120.854952830244,4122.924528301933,4127.812499999667,4124.274764150639]",4124.068396226317,"[4124.113207583248,4120.899764118049,4122.981132017882,4133.158018705542,4124.319575470388]",4124.113207583248,,,256.0,75.0,8192.0,512.0,0.0,,,,,,,,,,
zen5,algebra/random256/series_plain/intersection/complete/grain1/sparse17,1,5,"[1022.833357674995,1024.061632831927,1023.0728786329203,1017.3871768657727,1015.5119030231957]",1022.833357674995,"[1022.8444574063558,1024.072732591307,1023.0839783552008,1019.3757850162912,1015.5244632860721]",1022.8444574063558,,,256.0,16.0,8192.0,512.0,0.0,,,,,,,,,,
zen5,algebra/random256/series_plain/intersection/complete/grain2/all,1,5,"[7997.791762014318,7995.938215102634,7999.324942792178,8001.887871853631,7999.10755148712]",7999.10755148712,"[7997.878718169282,7996.036613656114,7999.410755230442,8011.093821351387,8002.226544583461]",7999.410755230442,,,256.0,256.0,8192.0,512.0,0.0,,,,,,,,,,
zen5,algebra/random256/series_plain/intersection/complete/grain2/masked25,1,5,"[2550.1383831027897,2548.168244719693,2548.270211216443,2547.8805535326433,2546.806263656196]",2548.168244719693,"[2550.1660597304704,2548.195921316323,2548.2978877283304,2552.219956446199,2546.83758187103]",2548.2978877283304,,,256.0,75.0,8192.0,512.0,0.0,,,,,,,,,,
zen5,algebra/random256/series_plain/intersection/complete/grain2/sparse17,1,5,"[793.5451353494308,792.4408200249034,792.7409672670337,794.9507305470831,794.7581832596977]",793.5451353494308,"[793.5537433432994,792.4516932952472,792.7495752667371,796.0241250282969,794.7667912501461]",793.5537433432994,,,256.0,16.0,8192.0,512.0,0.0,,,,,,,,,,
zen5,algebra/random256/series_plain/intersection/selected/grain1/all,1,5,"[13349.02298850625,13413.429118774366,13419.693486589818,13334.291187739322,13395.134099616167]",13395.134099616167,"[13349.18582368369,13413.574712884145,13419.839080660464,13350.528736169033,13395.298850691444]",13395.298850691444,,,256.0,256.0,8192.0,512.0,0.0,,,,,,,,,,
zen5,algebra/random256/series_plain/intersection/selected/grain1/masked25,1,5,"[4068.397435897493,4066.824009324312,4071.707459207068,4072.7156177158276,4070.3146853144767]",4070.3146853144767,"[4068.4411423614783,4066.868298476818,4071.757575570859,4079.589743521055,4070.3589743877924]",4070.3589743877924,,,256.0,75.0,2400.0,512.0,0.0,,,,,,,,,,
zen5,algebra/random256/series_plain/intersection/selected/grain1/sparse17,1,5,"[1011.898569570834,1011.4578818089332,1010.0736887733154,1008.8397630399677,1007.2749602658156]",1010.0736887733154,"[1011.9066608823973,1012.4643837044559,1010.0832249946039,1008.8507440978326,1007.2859413143123]",1010.0832249946039,,,256.0,16.0,512.0,512.0,0.0,,,,,,,,,,
zen5,algebra/random256/series_plain/intersection/selected/grain2/all,1,5,"[8090.486111110933,8086.55092592602,8094.24768518579,8098.009259258591,8092.407407406859]",8092.407407406859,"[8090.585647887901,8086.6377313921275,8094.335648231074,8126.488425988202,8092.494213045669]",8092.494213045669,,,256.0,256.0,8192.0,512.0,0.0,,,,,,,,,,
zen5,algebra/random256/series_plain/intersection/selected/grain2/masked25,1,5,"[2553.2629278949858,2550.0327749451417,2556.533139111479,2552.6001456661124,2552.2796795338863]",2552.6001456661124,"[2553.2906046002927,2550.0604515307746,2566.9799709183185,2553.184996400597,2552.8900218652275]",2553.184996400597,,,256.0,75.0,2400.0,512.0,0.0,,,,,,,,,,
zen5,algebra/random256/series_plain/intersection/selected/grain2/sparse17,1,5,"[740.9663157894305,740.3905263157865,739.5031578947041,739.5673684210037,740.052631578941]",740.052631578941,"[740.9753684202626,740.3985262882136,739.5101052488347,739.5753684345676,741.202842140123]",740.3985262882136,,,256.0,16.0,512.0,512.0,0.0,,,,,,,,,,
zen5,algebra/random256/series_plain/union/complete/grain1/all,1,5,"[13279.598470362274,13342.581261950298,13259.369024856253,13321.453154876766,13379.177820267752]",13321.453154876766,"[13291.845124188008,13342.705544318422,13259.512428421884,13321.577438090611,13384.848948998597]",13321.577438090611,,,256.0,256.0,8192.0,512.0,0.0,,,,,,,,,,
zen5,algebra/random256/series_plain/union/complete/grain1/masked25,1,5,"[4122.950530035003,4117.5088339220465,4148.733804475746,4121.054181390078,4117.909305064749]",4121.054181390078,"[4122.995288698471,4117.553003631685,4225.075382945363,4131.870435807002,4117.948174526776]",4122.995288698471,,,256.0,75.0,8192.0,512.0,0.0,,,,,,,,,,
zen5,algebra/random256/series_plain/union/complete/grain1/sparse17,1,5,"[1023.9162166107162,1021.8493650561846,1023.9570865565909,1011.264049043953,1012.9309589840892]",1021.8493650561846,"[1023.9273098833376,1021.8589987231492,1023.9681797953756,1011.2749963401535,1018.7368267400284]",1021.8589987231492,,,256.0,16.0,8192.0,512.0,0.0,,,,,,,,,,
zen5,algebra/random256/series_plain/union/complete/grain2/all,1,5,"[8011.766055045515,8026.181192660182,8008.818807339689,8013.016055046066,8022.098623853209]",8013.016055046066,"[8011.853210956953,8026.256880634928,8008.905963650401,8013.091743528052,8040.133027219397]",8013.091743528052,,,256.0,256.0,8192.0,512.0,0.0,,,,,,,,,,
zen5,algebra/random256/series_plain/union/complete/grain2/masked25,1,5,"[2554.5710113177934,2554.008762322308,2554.392113910095,2549.1493245710044,2552.2855056590647]",2554.008762322308,"[2554.598758643305,2554.036509782392,2554.419861301109,2549.180722882483,2555.7415113416637]",2554.419861301109,,,256.0,75.0,8192.0,512.0,0.0,,,,,,,,,,
zen5,algebra/random256/series_plain/union/complete/grain2/sparse17,1,5,"[826.7425050362294,824.7671525062107,825.5990046213864,828.3611802346632,828.5424813366401]",826.7425050362294,"[826.7502073863169,824.7761582968071,825.6080104521873,828.3701860068414,829.6582533787127]",826.7502073863169,,,256.0,16.0,8192.0,512.0,0.0,,,,,,,,,,
zen5,algebra/random256/series_plain/union/selected/grain1/all,1,5,"[13260.05725190772,13322.42366412211,13293.339694655244,13296.450381679579,13337.614503817671]",13296.450381679579,"[13260.202290404624,13322.568702625793,13293.501908043005,13296.59351137936,13374.07633563443]",13296.59351137936,,,256.0,256.0,8192.0,512.0,0.0,,,,,,,,,,
zen5,algebra/random256/series_plain/union/selected/grain1/masked25,1,5,"[4068.779779198355,4070.7669959326045,4079.7443346892865,4067.4898314931143,4070.964555490832]",4070.7669959326045,"[4068.8297501506454,4070.8111562302065,4098.684485803753,4067.533991833551,4077.6792562036435]",4070.8111562302065,,,256.0,75.0,2400.0,512.0,0.0,,,,,,,,,,
zen5,algebra/random256/series_plain/union/selected/grain1/sparse17,1,5,"[1011.3044737222752,1014.9312291878213,1011.0554509916824,1006.8191689589896,1009.768350948355]",1011.0554509916824,"[1011.316924866006,1015.8601419080637,1011.0679021354132,1006.8301722757101,1011.6904589618953]",1011.316924866006,,,256.0,16.0,512.0,512.0,0.0,,,,,,,,,,
zen5,algebra/random256/series_plain/union/selected/grain2/all,1,5,"[8198.047058823811,8200.658823529495,8208.058823529453,8201.211764705738,8211.152941176515]",8201.211764705738,"[8198.136470395291,8200.758823423872,8208.148235687131,8201.301176514415,8222.407058757894]",8201.301176514415,,,256.0,256.0,8192.0,512.0,0.0,,,,,,,,,,
zen5,algebra/random256/series_plain/union/selected/grain2/masked25,1,5,"[2541.2377495462915,2540.954627949304,2541.2740471870466,2549.7749546276586,2542.6932849366717]",2541.2740471870466,"[2541.2653356797096,2540.982214270674,2541.298003540947,2572.79019960186,2548.93502708542]",2541.298003540947,,,256.0,75.0,2400.0,512.0,0.0,,,,,,,,,,
zen5,algebra/random256/series_plain/union/selected/grain2/sparse17,1,5,"[738.4275002639453,738.6661738304639,738.4158834090154,738.6577252086028,738.295490548176]",738.4275002639453,"[738.435526428792,738.6742000164153,738.4239096005947,738.6657513878945,739.5106136156429]",738.6657513878945,,,256.0,16.0,512.0,512.0,0.0,,,,,,,,,,
zen5,algebra/random256/series_tuple/intersection/complete/grain1/all,1,5,"[15514.733333333,15491.933333333405,15521.266666666103,15505.800000000669,15525.577777778644]",15514.733333333,"[15520.637777323524,15492.126666585034,15528.126666847837,15505.993333135848,15525.773333138204]",15520.637777323524,,,256.0,256.0,8192.0,512.0,528.0,,,,,,,,,,
zen5,algebra/random256/series_tuple/intersection/complete/grain1/masked25,1,5,"[4796.336769759197,4801.780068728456,4803.573883161226,4802.048109965467,4793.986254295525]",4801.780068728456,"[4796.396563621917,4801.840549811446,4803.634364339139,4802.108591026787,4794.046735602849]",4801.840549811446,,,256.0,75.0,8192.0,512.0,528.0,,,,,,,,,,
zen5,algebra/random256/series_tuple/intersection/complete/grain1/sparse17,1,5,"[1310.806087936883,1305.9939872228222,1309.8590755354444,1307.2209695603424,1307.5667042465354]",1307.5667042465354,"[1311.9648627732086,1306.0105223804655,1309.8756106617961,1307.2373168327026,1307.583239434135]",1307.583239434135,,,256.0,16.0,8192.0,512.0,528.0,,,,,,,,,,
zen5,algebra/random256/series_tuple/intersection/complete/grain2/all,1,5,"[14978.941684664635,15017.645788337071,15012.548596111776,15011.83585313171,15014.816414686893]",15012.548596111776,"[14979.1511885701,15017.833693471768,15012.736501132333,15012.004319592552,15082.112311075802]",15012.736501132333,,,256.0,256.0,8192.0,512.0,528.0,,,,,,,,,,
zen5,algebra/random256/series_tuple/intersection/complete/grain2/masked25,1,5,"[4634.042412193567,4634.002650762102,4635.32140490385,4632.253147780034,4632.7501656726]",4634.002650762102,"[4634.094102192877,4634.060967414398,4635.379721773628,4632.311464551222,4632.80781992861]",4634.060967414398,,,256.0,75.0,8192.0,512.0,528.0,,,,,,,,,,
zen5,algebra/random256/series_tuple/intersection/complete/grain2/sparse17,1,5,"[1256.570501262117,1260.833032816429,1260.750090154995,1256.4352686620662,1260.0306527226596]",1260.0306527226596,"[1256.5863685052857,1260.8489000791358,1261.5611251177083,1256.4509556332016,1260.502704676302]",1260.502704676302,,,256.0,16.0,8192.0,512.0,528.0,,,,,,,,,,
zen5,algebra/random256/series_tuple/intersection/selected/grain1/all,1,5,"[15587.706013362624,15593.518930957558,15585.590200445033,15565.768374164209,15569.933184855037]",15585.590200445033,"[15587.90200459181,15593.714922493353,15585.783963607437,15566.00890842042,15570.129175657936]",15585.783963607437,,,256.0,256.0,8192.0,512.0,528.0,,,,,,,,,,
zen5,algebra/random256/series_tuple/intersection/selected/grain1/masked25,1,5,"[4791.713502399185,4790.671692940287,4790.370116518086,4796.943111720511,4791.5284441394015]",4791.5284441394015,"[4791.773817630785,4790.732008280855,4790.430431931097,4797.010281063936,4797.277587416452]",4791.773817630785,,,256.0,75.0,2400.0,512.0,528.0,,,,,,,,,,
zen5,algebra/random256/series_tuple/intersection/selected/grain1/sparse17,1,5,"[1209.817549956595,1215.376194613277,1210.748913987768,1210.3353605561676,1213.4387489139308]",1210.748913987768,"[1209.832667261358,1248.2658557351688,1210.764205080419,1210.3504778370093,1213.452302405805]",1210.764205080419,,,256.0,16.0,512.0,512.0,528.0,,,,,,,,,,
zen5,algebra/random256/series_tuple/intersection/selected/grain2/all,1,5,"[14964.273504271963,14949.722222221817,14947.435897436102,14957.564102563483,14980.555555555646]",14957.564102563483,"[14964.482905573579,14949.905983127645,14947.598290932663,14957.747863131499,15026.166666897412]",14957.747863131499,,,256.0,256.0,8192.0,512.0,528.0,,,,,,,,,,
zen5,algebra/random256/series_tuple/intersection/selected/grain2/masked25,1,5,"[4605.782894736974,4607.1315789469,4607.164473684126,4608.861842105382,4606.243421052886]",4607.1315789469,"[4605.8263158580585,4607.181579043945,4607.214473732089,4634.08947373529,4612.98421028962]",4607.214473732089,,,256.0,75.0,2400.0,512.0,528.0,,,,,,,,,,
zen5,algebra/random256/series_tuple/intersection/selected/grain2/sparse17,1,5,"[1218.0048661800724,1212.6468543622002,1212.9405630866331,1213.0448383732194,1212.7372262774577]",1212.9405630866331,"[1218.018074384772,1212.6583245823317,1212.9537713439688,1213.0580465553826,1214.4275286347374]",1213.0580465553826,,,256.0,16.0,512.0,512.0,528.0,,,,,,,,,,
zen5,algebra/random256/series_tuple/union/complete/grain1/all,1,5,"[15463.606194690536,15523.71681415973,15480.265486724902,15464.070796459588,15501.172566371582]",15480.265486724902,"[15463.774336674645,15523.907079951055,15480.433627588967,15464.238937555521,15530.035398114705]",15480.433627588967,,,256.0,256.0,8192.0,512.0,528.0,,,,,,,,,,
zen5,algebra/random256/series_tuple/union/complete/grain1/masked25,1,5,"[4796.024674434193,4799.362577107059,4794.475668265866,4792.241261137884,4793.564084989712]",4794.475668265866,"[4796.076764855424,4802.704592171413,4794.527758548909,4792.2933516741705,4793.623029499635]",4794.527758548909,,,256.0,75.0,8192.0,512.0,528.0,,,,,,,,,,
zen5,algebra/random256/series_tuple/union/complete/grain1/sparse17,1,5,"[1315.9638554217404,1315.227786144591,1314.6630271083675,1315.1073042169435,1314.7684487951426]",1315.1073042169435,"[1315.9819277242636,1315.2420934206712,1314.677334278943,1315.121611397384,1316.625564728734]",1315.2420934206712,,,256.0,16.0,8192.0,512.0,528.0,,,,,,,,,,
zen5,algebra/random256/series_tuple/union/complete/grain2/all,1,5,"[14979.486081370396,14985.460385438744,14972.869379015208,14958.029978587741,14984.111349036766]",14979.486081370396,"[14979.648822151988,14985.62312633445,14973.032119659867,14958.169165033596,14984.295503615574]",14979.648822151988,,,256.0,256.0,8192.0,512.0,528.0,,,,,,,,,,
zen5,algebra/random256/series_tuple/union/complete/grain2/masked25,1,5,"[4638.421750663498,4640.988063660562,4643.096816975764,4642.672413792964,4640.643236074684]",4640.988063660562,"[4638.472148448471,4641.045092977286,4643.1472147760505,4650.4350133116395,4640.692970764967]",4641.045092977286,,,256.0,75.0,8192.0,512.0,528.0,,,,,,,,,,
zen5,algebra/random256/series_tuple/union/complete/grain2/sparse17,1,5,"[1297.3385156393758,1294.6363131594203,1295.3970016657856,1295.2822506016018,1293.7719785303389]",1295.2822506016018,"[1297.3544327009452,1294.6483434928818,1295.4110679190376,1295.2981676940756,1293.7860447992075]",1295.2981676940756,,,256.0,16.0,8192.0,512.0,528.0,,,,,,,,,,
zen5,algebra/random256/series_tuple/union/selected/grain1/all,1,5,"[15510.265486725324,15510.55309734501,15525.110619468856,15554.73451327294,15518.008849557282]",15518.008849557282,"[15510.43362824766,15510.721238843767,15525.303097977896,15578.865043857457,15518.179203048674]",15518.179203048674,,,256.0,256.0,8192.0,512.0,528.0,,,,,,,,,,
zen5,algebra/random256/series_tuple/union/selected/grain1/masked25,1,5,"[4786.436388508826,4778.741450068321,4783.112175102688,4777.831737346084,4780.642954856269]",4780.642954856269,"[4786.4883721640845,4778.786593733992,4789.025991776625,4777.88372086283,4780.69493850363]",4780.69493850363,,,256.0,75.0,2400.0,512.0,528.0,,,,,,,,,,
zen5,algebra/random256/series_tuple/union/selected/grain1/sparse17,1,5,"[1210.5755271344,1211.9374351884892,1211.899412374725,1209.9550639474837,1210.383684756337]",1210.5755271344,"[1210.5886623100296,1216.7483581410481,1212.5226408609417,1210.2844797950042,1210.3968199172302]",1210.5886623100296,,,256.0,16.0,512.0,512.0,528.0,,,,,,,,,,
zen5,algebra/random256/series_tuple/union/selected/grain2/all,1,5,"[14975.87606837613,14967.393162393539,14966.239316239113,14953.205128204432,14957.49999999977]",14966.239316239113,"[14976.059829623566,14967.55555568893,14966.40171007728,14953.386752471813,14957.662392978227]",14966.40171007728,,,256.0,256.0,8192.0,512.0,528.0,,,,,,,,,,
zen5,algebra/random256/series_tuple/union/selected/grain2/masked25,1,5,"[4611.2911725955455,4611.640316205777,4618.56389986854,4613.326745718576,4612.635046113356]",4612.635046113356,"[4611.341238400948,4611.683794367852,4628.245718051022,4613.376811565521,4612.6851120860965]",4612.6851120860965,,,256.0,75.0,2400.0,512.0,528.0,,,,,,,,,,
zen5,algebra/random256/series_tuple/union/selected/grain2/sparse17,1,5,"[1213.4170419119775,1213.0897125042777,1227.7381364738346,1212.4766193280045,1214.3834430205206]",1213.4170419119775,"[1213.4302043294447,1213.1028749968107,1229.3292344737533,1212.4897818460722,1214.3966054562927]",1213.4302043294447,,,256.0,16.0,512.0,512.0,528.0,,,,,,,,,,
